YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2020,2020,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.9,26.9,,,24.2,29.9,"1,516",,,College graduate,,,,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q036,VALUE,38,Education,College graduate,EDU,EDUCOGRAD
2016,2016,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.5,34.5,,,27.6,42.2,299,,,Less than high school,,,,"(43.625381239, -72.517640791)",OWS,OWS1,Q036,VALUE,50,Education,Less than high school,EDU,EDUHS
2018,2018,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.2,36.2,,,33,39.6,"1,705",,,High school graduate,,,,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,VALUE,5,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.4,31.4,,,29.8,33.1,"4,713",,,Some college or technical school,,,,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Education,Some college or technical school,EDU,EDUCOTEC
2018,2018,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.8,24.8,,,22.3,27.4,"1,546",,,College graduate,,,,"(35.466220975000454, -79.15925046299964)",OWS,OWS1,Q036,VALUE,37,Education,College graduate,EDU,EDUCOGRAD
2020,2020,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.2,32.2,,,29.6,35,"2,603",,,High school graduate,,,,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,VALUE,23,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.3,31.3,,,28.2,34.7,"1,202",,,High school graduate,,,,"(43.235541343, -108.109830353)",OWS,OWS1,Q036,VALUE,56,Education,High school graduate,EDU,EDUHSGRAD
2020,2020,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33,33,,,29.4,36.9,"1,137",,,Some college or technical school,,,,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,VALUE,6,Education,Some college or technical school,EDU,EDUCOTEC
2020,2020,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,20.7,20.7,,,19.3,22.1,"4,864",,,College graduate,,,,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Education,College graduate,EDU,EDUCOGRAD
2014,2014,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,21.9,21.9,,,20.8,23.1,"6,078",,,College graduate,,,,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Education,College graduate,EDU,EDUCOGRAD
2015,2015,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.2,30.2,,,23.3,38.1,392,,,Less than high school,,,,"(44.353130053, -100.373530637)",OWS,OWS1,Q036,VALUE,46,Education,Less than high school,EDU,EDUHS
2015,2015,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.8,32.8,,,26.6,39.6,373,,,Less than high school,,,,"(43.682630005, -114.363730042)",OWS,OWS1,Q036,VALUE,16,Education,Less than high school,EDU,EDUHS
2017,2017,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.4,27.4,,,26.3,28.6,"7,630",,,College graduate,,,,"(38.3477403, -98.200781227)",OWS,OWS1,Q036,VALUE,20,Education,College graduate,EDU,EDUCOGRAD
2013,2013,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,18.3,18.3,,,16.4,20.3,"2,843",,,College graduate,,,,"(34.520880952, -106.240580985)",OWS,OWS1,Q036,VALUE,35,Education,College graduate,EDU,EDUCOGRAD
2015,2015,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.5,30.5,,,28,33.1,"2,098",,,High school graduate,,,,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,VALUE,51,Education,High school graduate,EDU,EDUHSGRAD
2018,2018,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,17.7,17.7,,,16.3,19.1,"3,824",,,College graduate,,,,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q036,VALUE,8,Education,College graduate,EDU,EDUCOGRAD
2018,2018,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.4,33.4,,,29,38.1,568,,,Less than high school,,,,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,VALUE,27,Education,Less than high school,EDU,EDUHS
2013,2013,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,16.8,16.8,,,15.5,18.2,"6,132",,,College graduate,,,,"(42.27687047, -72.082690675)",OWS,OWS1,Q036,VALUE,25,Education,College graduate,EDU,EDUCOGRAD
2017,2017,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.1,28.1,,,25.8,30.5,"2,659",,,High school graduate,,,,"(42.827001032, -75.543970427)",OWS,OWS1,Q036,VALUE,36,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.6,33.6,,,30.8,36.5,"1,348",,,Some college or technical school,,,,"(38.665510202, -80.712640135)",OWS,OWS1,Q036,VALUE,54,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.9,28.9,,,26.2,31.9,"1,666",,,High school graduate,,,,"(41.708280193, -71.522470314)",OWS,OWS1,Q036,VALUE,44,Education,High school graduate,EDU,EDUHSGRAD
2017,2017,MD,Maryland,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.7,35.7,,,33,38.4,"3,164",,,High school graduate,,,,"(39.290580964, -76.609260111)",OWS,OWS1,Q036,VALUE,24,Education,High school graduate,EDU,EDUHSGRAD
2014,2014,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.6,33.6,,,27.3,40.6,365,,,Less than high school,,,,"(44.393191174, -89.816370742)",OWS,OWS1,Q036,VALUE,55,Education,Less than high school,EDU,EDUHS
2017,2017,TX,Texas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.9,25.9,,,23.4,28.6,"4,334",,,College graduate,,,,"(31.827240407, -99.426770206)",OWS,OWS1,Q036,VALUE,48,Education,College graduate,EDU,EDUCOGRAD
2017,2017,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.7,31.7,,,27.1,36.8,573,,,Less than high school,,,,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Education,Less than high school,EDU,EDUHS
2020,2020,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.7,28.7,,,26.5,31,"2,395",,,High school graduate,,,,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Education,High school graduate,EDU,EDUHSGRAD
2012,2012,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.9,33.9,,,31.5,36.4,"2,467",,,High school graduate,,,,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.5,22.5,,,20.6,24.6,"2,230",,,College graduate,,,,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,VALUE,30,Education,College graduate,EDU,EDUCOGRAD
2020,2020,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.9,32.9,,,27.2,39.1,368,,,Less than high school,,,,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Education,Less than high school,EDU,EDUHS
2013,2013,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.8,26.8,,,24.4,29.3,"2,211",,,College graduate,,,,"(47.475319779, -100.118421049)",OWS,OWS1,Q036,VALUE,38,Education,College graduate,EDU,EDUCOGRAD
2019,2019,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.1,26.1,,,24.3,28.1,"3,937",,,College graduate,,,,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Education,College graduate,EDU,EDUCOGRAD
2012,2012,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29,29,,,25.6,32.5,"1,770",,,Some college or technical school,,,,"(43.682630005, -114.363730042)",OWS,OWS1,Q036,VALUE,16,Education,Some college or technical school,EDU,EDUCOTEC
2018,2018,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.9,28.9,,,27.3,30.7,"3,861",,,College graduate,,,,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,VALUE,20,Education,College graduate,EDU,EDUCOGRAD
2018,2018,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.7,30.7,,,26.2,35.6,734,,,High school graduate,,,,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q036,VALUE,2,Education,High school graduate,EDU,EDUHSGRAD
2012,2012,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,17.8,17.8,,,16.3,19.5,"3,616",,,College graduate,,,,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Education,College graduate,EDU,EDUCOGRAD
2013,2013,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,19.1,19.1,,,17.6,20.7,"5,037",,,College graduate,,,,"(40.130570048, -74.273691288)",OWS,OWS1,Q036,VALUE,34,Education,College graduate,EDU,EDUCOGRAD
2013,2013,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.1,24.1,,,22.3,25.9,"3,546",,,Some college or technical school,,,,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Education,Some college or technical school,EDU,EDUCOTEC
2020,2020,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.8,38.8,,,36.2,41.4,"1,966",,,Some college or technical school,,,,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,VALUE,18,Education,Some college or technical school,EDU,EDUCOTEC
2019,2019,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.6,22.6,,,19.3,26.3,"1,061",,,College graduate,,,,"(64.84507995700051, -147.72205903599973)",OWS,OWS1,Q036,VALUE,2,Education,College graduate,EDU,EDUCOGRAD
2011,2011,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.6,26.6,,,24.3,29.2,"2,751",,,College graduate,,,,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,VALUE,22,Education,College graduate,EDU,EDUCOGRAD
2013,2013,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.8,30.8,,,28.2,33.5,"1,968",,,Some college or technical school,,,,"(32.839681093, -83.627580346)",OWS,OWS1,Q036,VALUE,13,Education,Some college or technical school,EDU,EDUCOTEC
2011,2011,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.1,34.1,,,30,38.4,"1,062",,,Less than high school,,,,"(32.839681093, -83.627580346)",OWS,OWS1,Q036,VALUE,13,Education,Less than high school,EDU,EDUHS
2017,2017,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.6,28.6,,,26.1,31.1,"2,193",,,Some college or technical school,,,,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Education,Some college or technical school,EDU,EDUCOTEC
2016,2016,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.2,38.2,,,32.9,43.9,555,,,Less than high school,,,,"(32.839681093, -83.627580346)",OWS,OWS1,Q036,VALUE,13,Education,Less than high school,EDU,EDUHS
2016,2016,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.2,33.2,,,29.8,36.7,"1,037",,,High school graduate,,,,"(40.485010283, -88.997710178)",OWS,OWS1,Q036,VALUE,17,Education,High school graduate,EDU,EDUHSGRAD
2012,2012,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.5,25.5,,,23.7,27.3,"3,401",,,College graduate,,,,"(44.661319543001, -84.71439027)",OWS,OWS1,Q036,VALUE,26,Education,College graduate,EDU,EDUCOGRAD
2019,2019,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.7,32.7,,,26.6,39.5,295,,,Less than high school,,,,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,VALUE,25,Education,Less than high school,EDU,EDUHS
2013,2013,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,21.4,21.4,,,18,25.3,"1,566",,,College graduate,,,,"(39.49324039, -117.071840564)",OWS,OWS1,Q036,VALUE,32,Education,College graduate,EDU,EDUCOGRAD
2011,2011,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.4,28.4,,,22.9,34.8,349,,,Less than high school,,,,"(43.655950113, -71.50036092)",OWS,OWS1,Q036,VALUE,33,Education,Less than high school,EDU,EDUHS
2018,2018,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.5,24.5,,,22.3,26.9,"2,124",,,College graduate,,,,"(44.56744942400047, -120.15503132599969)",OWS,OWS1,Q036,VALUE,41,Education,College graduate,EDU,EDUCOGRAD
2020,2020,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,16.4,16.4,,,14.5,18.5,"2,098",,,College graduate,,,,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,VALUE,11,Education,College graduate,EDU,EDUCOGRAD
2017,2017,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.9,28.9,,,27,31,"2,420",,,College graduate,,,,"(42.469400913, -93.816490556)",OWS,OWS1,Q036,VALUE,19,Education,College graduate,EDU,EDUCOGRAD
2012,2012,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.3,26.3,,,24.2,28.6,"2,407",,,Some college or technical school,,,,"(47.066528972, -109.424420645)",OWS,OWS1,Q036,VALUE,30,Education,Some college or technical school,EDU,EDUCOTEC
