YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,44,44,,,37.1,51,269,,,,,"Less than $15,000",,"(35.466220975000454, -79.15925046299964)",OWS,OWS1,Q036,VALUE,37,Income,"Less than $15,000",INC,INCLESS15
2018,2018,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32,32,,,27.3,37.1,"1,729",,,,,"$35,000 - $49,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$35,000 - $49,999",INC,INC3550
2014,2014,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.7,37.7,,,33.6,42.1,737,,,,,"Less than $15,000",,"(38.665510202, -80.712640135)",OWS,OWS1,Q036,VALUE,54,Income,"Less than $15,000",INC,INCLESS15
2020,2020,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.2,34.2,,,32.1,36.2,"3,049",,,,,"$75,000 or greater",,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,VALUE,20,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.2,25.2,,,21.4,29.6,840,,,,,"$50,000 - $74,999",,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,VALUE,51,Income,"$50,000 - $74,999",INC,INC5075
2014,2014,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.3,32.3,,,27.6,37.5,770,,,,,"$35,000 - $49,999",,"(43.682630005, -114.363730042)",OWS,OWS1,Q036,VALUE,16,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.1,36.1,,,30.3,42.3,619,,,,,"Less than $15,000",,"(35.68094058, -85.774490914)",OWS,OWS1,Q036,VALUE,47,Income,"Less than $15,000",INC,INCLESS15
2012,2012,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.3,34.3,,,31.6,37.1,"1,922",,,,,"$15,000 - $24,999",,"(35.466220975, -79.159250463)",OWS,OWS1,Q036,VALUE,37,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.1,35.1,,,29.3,41.4,467,,,,,"$25,000 - $34,999",,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,VALUE,47,Income,"$25,000 - $34,999",INC,INC2535
2014,2014,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.1,26.1,,,22.9,29.6,"1,314",,,,,"$75,000 or greater",,"(38.635790776, -92.566300053)",OWS,OWS1,Q036,VALUE,29,Income,"$75,000 or greater",INC,INC75PLUS
2014,2014,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.5,36.5,,,31.7,41.5,935,,,,,"$15,000 - $24,999",,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,"$15,000 - $24,999",INC,INC1525
2011,2011,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.3,31.3,,,27.8,35,"1,145",,,,,"Less than $15,000",,"(34.520880952, -106.240580985)",OWS,OWS1,Q036,VALUE,35,Income,"Less than $15,000",INC,INCLESS15
2015,2015,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.4,32.4,,,24.6,41.3,161,,,,,"$75,000 or greater",,"(18.220833, -66.590149)",OWS,OWS1,Q036,VALUE,72,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.7,29.7,,,25,34.9,691,,,,,"$15,000 - $24,999",,"(43.655950113, -71.50036092)",OWS,OWS1,Q036,VALUE,33,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.3,27.3,,,22.1,33.1,575,,,,,"$35,000 - $49,999",,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q036,VALUE,56,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.4,30.4,,,26.1,35.1,744,,,,,"$50,000 - $74,999",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,VALUE,55,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.3,30.3,,,27.9,32.9,"2,969",,,,,"$25,000 - $34,999",,"(41.641040988001, -99.365720623)",OWS,OWS1,Q036,VALUE,31,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.8,31.8,,,28.5,35.4,"1,054",,,,,"$75,000 or greater",,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q036,VALUE,45,Income,"$75,000 or greater",INC,INC75PLUS
2012,2012,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.5,24.5,,,22.3,26.9,"2,119",,,,,"$75,000 or greater",,"(35.466220975, -79.159250463)",OWS,OWS1,Q036,VALUE,37,Income,"$75,000 or greater",INC,INC75PLUS
2016,2016,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.2,29.2,,,26.9,31.7,"2,034",,,,,"$35,000 - $49,999",,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Income,"$35,000 - $49,999",INC,INC3550
2016,2016,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.4,35.4,,,30.3,40.8,884,,,,,"$75,000 or greater",,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,AZ,Arizona,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.5,35.5,,,31.8,39.3,"1,051",,,,,"Less than $15,000",,"(34.86597028, -111.763811277)",OWS,OWS1,Q036,VALUE,4,Income,"Less than $15,000",INC,INCLESS15
2018,2018,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41,41,,,37.6,44.6,"1,056",,,,,"$15,000 - $24,999",,"(42.46940091300047, -93.81649055599968)",OWS,OWS1,Q036,VALUE,19,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,AZ,Arizona,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.8,37.8,,,32.7,43.1,"1,163",,,,,"$15,000 - $24,999",,"(34.865970280000454, -111.76381127699972)",OWS,OWS1,Q036,VALUE,4,Income,"$15,000 - $24,999",INC,INC1525
2014,2014,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.3,23.3,,,19.1,28,436,,,,,"$75,000 or greater",,"(13.444304, 144.793731)",OWS,OWS1,Q036,VALUE,66,Income,"$75,000 or greater",INC,INC75PLUS
2019,2019,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.5,37.5,,,31.8,43.5,573,,,,,"Less than $15,000",,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,VALUE,29,Income,"Less than $15,000",INC,INCLESS15
2017,2017,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.5,29.5,,,26,33.3,"1,243",,,,,"$35,000 - $49,999",,"(42.827001032, -75.543970427)",OWS,OWS1,Q036,VALUE,36,Income,"$35,000 - $49,999",INC,INC3550
2014,2014,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.7,39.7,,,34.1,45.5,646,,,,,"Less than $15,000",,"(32.839681093, -83.627580346)",OWS,OWS1,Q036,VALUE,13,Income,"Less than $15,000",INC,INCLESS15
2020,2020,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.6,37.6,,,32,43.6,757,,,,,"Less than $15,000",,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q036,VALUE,13,Income,"Less than $15,000",INC,INCLESS15
2013,2013,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.8,35.8,,,31.6,40.2,891,,,,,"Less than $15,000",,"(32.839681093, -83.627580346)",OWS,OWS1,Q036,VALUE,13,Income,"Less than $15,000",INC,INCLESS15
2012,2012,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.3,33.3,,,28.4,38.5,651,,,,,"$25,000 - $34,999",,"(35.68094058, -85.774490914)",OWS,OWS1,Q036,VALUE,47,Income,"$25,000 - $34,999",INC,INC2535
2014,2014,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.1,30.1,,,25.4,35.1,621,,,,,"$75,000 or greater",,"(32.745510099, -89.538030825)",OWS,OWS1,Q036,VALUE,28,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.8,29.8,,,27,32.7,"1,880",,,,,"$35,000 - $49,999",,"(47.522278629, -120.47001079)",OWS,OWS1,Q036,VALUE,53,Income,"$35,000 - $49,999",INC,INC3550
2018,2018,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32,32,,,27.2,37.2,661,,,,,"$15,000 - $24,999",,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,VALUE,44,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.4,22.4,,,20.3,24.5,"2,517",,,,,"$75,000 or greater",,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,VALUE,15,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.4,23.4,,,20.5,26.5,"1,424",,,,,"$75,000 or greater",,"(37.645970271, -84.774971048)",OWS,OWS1,Q036,VALUE,21,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.8,31.8,,,27.2,36.9,776,,,,,"Less than $15,000",,"(38.635790776, -92.566300053)",OWS,OWS1,Q036,VALUE,29,Income,"Less than $15,000",INC,INCLESS15
2019,2019,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.8,33.8,,,29.9,38,914,,,,,"$50,000 - $74,999",,"(33.998821303000454, -81.04537120699968)",OWS,OWS1,Q036,VALUE,45,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.6,26.6,,,22,31.7,764,,,,,"$35,000 - $49,999",,"(34.520880952, -106.240580985)",OWS,OWS1,Q036,VALUE,35,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,43.8,43.8,,,36.5,51.3,605,,,,,"Less than $15,000",,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,"Less than $15,000",INC,INCLESS15
2011,2011,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.5,26.5,,,22.5,30.9,904,,,,,"$35,000 - $49,999",,"(43.682630005, -114.363730042)",OWS,OWS1,Q036,VALUE,16,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.5,37.5,,,33,42.2,729,,,,,"$25,000 - $34,999",,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,VALUE,18,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39,39,,,34.3,43.9,"1,005",,,,,"Less than $15,000",,"(40.060210141, -82.404260056)",OWS,OWS1,Q036,VALUE,39,Income,"Less than $15,000",INC,INCLESS15
2017,2017,ID,Idaho,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.9,29.9,,,24.9,35.4,550,,,,,"$25,000 - $34,999",,"(43.682630005, -114.363730042)",OWS,OWS1,Q036,VALUE,16,Income,"$25,000 - $34,999",INC,INC2535
2012,2012,AZ,Arizona,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.1,28.1,,,23.6,33,920,,,,,"$50,000 - $74,999",,"(34.86597028, -111.763811277)",OWS,OWS1,Q036,VALUE,4,Income,"$50,000 - $74,999",INC,INC5075
2016,2016,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.3,29.3,,,26.3,32.5,"1,218",,,,,"$15,000 - $24,999",,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,"$15,000 - $24,999",INC,INC1525
2012,2012,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.2,36.2,,,33.3,39.3,"2,255",,,,,"$15,000 - $24,999",,"(33.998821303, -81.045371207)",OWS,OWS1,Q036,VALUE,45,Income,"$15,000 - $24,999",INC,INC1525
2018,2018,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.7,36.7,,,32,41.8,827,,,,,"$15,000 - $24,999",,"(38.635790776000476, -92.56630005299968)",OWS,OWS1,Q036,VALUE,29,Income,"$15,000 - $24,999",INC,INC1525
2012,2012,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.7,28.7,,,25.3,32.5,"1,194",,,,,"$25,000 - $34,999",,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.2,30.2,,,27.1,33.5,"2,134",,,,,"$15,000 - $24,999",,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Income,"$15,000 - $24,999",INC,INC1525
2016,2016,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.9,34.9,,,29.7,40.5,556,,,,,"$15,000 - $24,999",,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,VALUE,10,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.9,38.9,,,35,42.8,828,,,,,"$15,000 - $24,999",,"(38.665510202, -80.712640135)",OWS,OWS1,Q036,VALUE,54,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.3,32.3,,,29,35.8,"1,077",,,,,"$25,000 - $34,999",,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,VALUE,27,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.2,41.2,,,35.2,47.5,695,,,,,"$15,000 - $24,999",,"(37.645970271, -84.774971048)",OWS,OWS1,Q036,VALUE,21,Income,"$15,000 - $24,999",INC,INC1525
2018,2018,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.3,24.3,,,21.5,27.3,"1,708",,,,,"$75,000 or greater",,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,VALUE,44,Income,"$75,000 or greater",INC,INC75PLUS
2019,2019,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.3,31.3,,,28.3,34.4,"1,390",,,,,"Less than $15,000",,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,VALUE,6,Income,"Less than $15,000",INC,INCLESS15
2013,2013,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.8,28.8,,,24.7,33.4,955,,,,,"$50,000 - $74,999",,"(44.393191174, -89.816370742)",OWS,OWS1,Q036,VALUE,55,Income,"$50,000 - $74,999",INC,INC5075
2014,2014,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39,39,,,34.1,44,591,,,,,"$25,000 - $34,999",,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,VALUE,22,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.5,38.5,,,32.9,44.4,495,,,,,"Less than $15,000",,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q036,VALUE,51,Income,"Less than $15,000",INC,INCLESS15
